年,月,日,レース番号,場所,略レース名,トラック,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
24,7,20,11,札幌,ＴＶｈ賞･3勝,芝,1200,良,晴,16,グットディール,13,セ,5,佐々木大,58,,13,0.5,13,63.3,1.08.8,0,0,10,10,中団,34,9,ビッグアーサー,20190404
24,7,20,11,札幌,ＴＶｈ賞･3勝,芝,1200,良,晴,16,ラキエータ,14,牝,5,武豊,56,,4,0.2,8,16.3,1.08.5,0,0,8,7,差し,33.9,6,キンシャサノキセキ,20190201
24,7,20,11,札幌,ＴＶｈ賞･3勝,芝,1200,良,晴,16,マイネルレノン,15,牡,5,丹内祐次,58,,2,0.1,10,22.4,1.08.4,0,0,3,2,先行,34.3,12,ダイワメジャー,20190206
24,7,20,11,札幌,ＴＶｈ賞･3勝,芝,1200,良,晴,16,エイシンフェンサー,16,牝,4,川又賢治,56,,1,-0.1,1,4.5,1.08.3,0,0,6,4,先行,33.9,6,ファインニードル,20200429
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,アスクメークシェア,1,牡,4,古川吉洋,58,B,9,2.2,11,180.2,1.49.0,9,8,10,10,後方,41,9,ロードカナロア,20200402
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,ヤマニンクイッカー,2,牡,5,横山武史,58,,5,0.8,3,5.3,1.47.6,3,3,5,9,後方,40.3,5,シニスターミニスター,20190412
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,ズバットマサムネ,3,牡,3,浜中俊,55,,4,0.6,5,7.8,1.47.4,6,6,7,6,差し,39.9,2,キンシャサノキセキ,20210303
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,ダノンペドロ,4,セ,4,佐々木大,58,,6,1,7,15.5,1.47.8,5,3,5,6,中団,40.6,7,サトノダイヤモンド,20200413
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,カルパ,5,牡,3,武豊,55,,2,0.5,4,5.7,1.47.3,7,6,4,2,先行,40.2,4,モーリス,20210213
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,タイセイラファーガ,6,牡,4,菱田裕二,58,,10,3.3,10,135.7,1.50.1,11,11,11,11,後方,40.1,3,ホッコータルマエ,20200324
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,ジェンマ,7,牡,3,小林勝太,52,,8,1.2,6,11.1,1.48.0,8,8,7,4,先行,40.6,7,キングリオ,20210411
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,トリグラフ,8,牡,5,永野猛蔵,58,B,1,-0.5,9,35.4,1.46.8,10,10,9,4,ﾏｸﾘ,39.2,1,サトノアラジン,20190324
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,ポルポラジール,9,牡,3,藤岡佑介,55,,0,----,,,0.00.0,0,0,0,0,,,0,シニスターミニスター,20210331
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,コスモオピニオン,10,牡,4,丹内祐次,58,,3,0.5,1,3.5,1.47.3,3,3,2,1,先行,40.3,5,ダノンバラード,20200513
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,カリフォルニア,11,牡,3,小林凌大,55,B,7,1.1,2,4.2,1.47.9,1,1,1,2,逃げ,41,9,カリフォルニアクローム,20210312
24,7,20,12,札幌,１勝ｸﾗｽ,ダ,1700,良,晴,12,シェアホルダーズ,12,牡,3,角田大河,54,,11,3.4,8,20.9,1.50.2,2,2,2,8,中団,43.2,11,アルアイン,20210224
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,メイショウホダワラ,1,牝,2,富田暁,55,,6,1.7,6,21.2,1.01.3,0,0,6,5,後方,37.2,4,デクラレーションオブウォー,20220222
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,トゥインクルアップ,2,牝,2,鮫島克駿,55,,4,1.6,5,19.6,1.01.2,0,0,5,5,追込,37.2,4,ロジャーバローズ,20220127
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,モーニングスター,3,牝,2,川端海翼,52,,3,1,7,31.2,1.00.6,0,0,7,7,追込,36.3,2,モーニン,20220501
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,オイランブチ,4,牝,2,長浜鴻緒,52,,5,1.6,4,12.1,1.01.2,0,0,3,3,先行,37.5,6,タワーオブロンドン,20220306
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,ルークススペイ,5,牡,2,永野猛蔵,55,,2,0.9,2,2.4,1.00.5,0,0,4,4,先行,36.6,3,ベストウォーリア,20220417
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,ラヴィングユー,6,牝,2,菱田裕二,55,,7,1.8,3,7,1.01.4,0,0,2,2,先行,37.9,7,ビッグアーサー,20220323
24,7,21,1,札幌,未勝利*,ダ,1000,良,晴,7,ミッドナイトゲイル,7,牝,2,小林勝太,52,,1,-0.9,1,2,0.59.6,0,0,1,1,逃げ,36.1,1,ドレフォン,20220421
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,フェイマスグラース,1,牝,3,菱田裕二,55,,6,1.9,8,18.2,1.49.2,14,14,14,11,後方,39.1,2,イスラボニータ,20210414
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,ワールドジェニー,2,牝,3,小林凌大,55,,12,4.3,14,245.2,1.51.6,7,7,10,14,後方,41.8,11,ワールドエース,20210227
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,クラペ,3,牝,3,大野拓弥,55,,11,3.5,10,33.6,1.50.8,5,5,8,7,中団,41.4,10,リアルスティール,20210320
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,エールクイーン,4,牝,3,川又賢治,55,,9,2.9,13,138.9,1.50.2,10,10,10,9,中団,40.4,8,アルアイン,20210407
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,メイショウコオロギ,5,牝,3,武豊,55,,5,1.8,6,9.1,1.49.1,13,13,10,9,中団,39.3,3,ロジャーバローズ,20210424
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,ピアリ,6,牝,3,北村友一,55,,13,4.4,5,8.5,1.51.7,7,7,10,11,後方,42,13,ロードカナロア,20210131
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,オンザジュピター,7,牝,3,富田暁,55,,8,2.1,9,21.6,1.49.4,10,10,6,5,中団,40.4,8,リアルインパクト,20210316
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,イッツナッシング,8,牝,3,丹内祐次,55,B,3,1.2,1,3.2,1.48.5,9,7,4,4,先行,39.7,6,エスケンデレヤ,20210309
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,アンビシュー,9,牝,3,角田大河,54,,10,2.9,11,47.9,1.50.2,2,2,2,2,先行,41.8,11,サトノクラウン,20210511
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,オーロヴェール,10,牝,3,浜中俊,55,,1,-0.9,3,6,1.47.3,5,5,4,1,先行,38.5,1,レイデオロ,20210514
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,ブレイクショット,11,牝,3,横山武史,55,B,7,2,7,14.7,1.49.3,12,12,8,7,中団,39.8,7,デクラレーションオブウォー,20210415
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,ブランシール,12,牝,3,小林勝太,52,B,14,9,4,6.9,1.56.3,1,1,1,13,逃げ,47.9,14,ニューイヤーズデイ,20210208
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,サンネリネ,13,牝,3,古川吉洋,55,,2,0.9,2,6,1.48.2,3,3,3,2,先行,39.6,4,メイショウボーラー,20210428
24,7,21,2,札幌,未勝利・牝,ダ,1700,良,晴,14,ヤマニンファリダ,14,牝,3,長浜鴻緒,52,,4,1.3,12,126.7,1.48.6,4,4,6,5,差し,39.6,4,ビーチパトロール,20210308
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,リュサントノレ,1,牝,3,武豊,55,,4,0.5,4,7.6,1.08.7,0,0,8,8,差し,34.2,4,イスラボニータ,20210211
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ファイツオン,2,牡,3,藤岡佑介,57,B,1,-0.3,1,2.7,1.08.2,0,0,1,1,逃げ,34.7,8,アルアイン,20210225
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,アールヴヘイム,3,牝,3,菱田裕二,55,,15,1.3,16,172.3,1.09.5,0,0,12,15,後方,34.7,8,Arrogate,20210313
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,リーサムギニー,4,牡,3,横山和生,57,,9,1,7,21.9,1.09.2,0,0,16,15,後方,33.7,1,Zoustar,20210421
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,イロンデル,5,牡,3,古川吉洋,57,,7,0.8,11,34.3,1.09.0,0,0,15,12,後方,33.8,2,ビッグアーサー,20210301
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,キルケロッソ,6,牝,3,川端海翼,52,,6,0.8,6,17.3,1.09.0,0,0,10,10,中団,34.4,6,ビッグアーサー,20210320
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ロジカルワーズ,7,牡,3,大野拓弥,57,,3,0.4,2,4.4,1.08.6,0,0,10,8,差し,34,3,New Approach,20210428
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,テリオスソラ,8,牝,3,角田大河,54,,13,1.3,12,54,1.09.5,0,0,6,6,中団,35.2,14,リオンディーズ,20210310
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ポリトナリティー,9,牝,3,小林勝太,52,,14,1.3,15,95.1,1.09.5,0,0,12,12,後方,34.6,7,エイシンヒカリ,20210219
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,グランテレーズ,10,牝,3,鮫島克駿,55,,2,0.3,3,6.8,1.08.5,0,0,4,4,先行,34.3,5,シュヴァルグラン,20210323
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ヴィーケン,11,牡,3,富田暁,57,B,16,1.6,14,80.9,1.09.8,0,0,8,10,中団,35.3,15,トーセンラー,20210406
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,コスモバシレウス,12,牡,3,丹内祐次,57,,8,0.9,10,26.3,1.09.1,0,0,3,3,先行,35.1,11,ブリックスアンドモルタル,20210507
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,レガシーオブエリザ,13,牝,3,佐々木大,55,,5,0.6,8,23,1.08.8,0,0,2,2,先行,35.1,11,スワーヴリチャード,20210208
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ヴェルダージ,14,牝,3,北村友一,55,,11,1.3,9,25.2,1.09.5,0,0,12,12,後方,34.7,8,キズナ,20210302
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,カズヴィトシャ,15,牡,3,永野猛蔵,57,B,10,1.2,13,56.5,1.09.4,0,0,6,6,中団,35.1,11,ルーラーシップ,20210309
24,7,21,3,札幌,未勝利,芝,1200,良,晴,16,ミニマルデザイン,16,牝,3,横山武史,55,,11,1.3,5,15.8,1.09.5,0,0,4,4,先行,35.4,16,ストロングリターン,20210331
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,アツキヤマト,1,牡,3,亀田温心,57,B,13,4.6,12,84.1,1.52.1,6,6,8,10,中団,43.5,13,マルターズアポジー,20210322
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,アイアムイブシギン,2,牡,3,黛弘人,57,,10,3,9,77.5,1.50.5,12,12,12,12,後方,41.2,9,シニスターミニスター,20210407
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,アラタマフェーヴル,3,牡,3,角田大河,56,,7,1.3,6,14.3,1.48.8,9,9,8,7,中団,40.1,5,オルフェーヴル,20210418
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,シュンプウ,4,牡,3,横山武史,57,,8,1.4,2,4.2,1.48.9,4,4,4,5,中団,40.8,8,サトノクラウン,20210303
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ポンヌフ,5,牝,3,佐々木大,55,,2,0.3,5,7,1.47.8,6,6,6,5,差し,39.3,3,Ghostzapper,20210227
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,トモジャシャトー,6,牡,3,長浜鴻緒,54,B,1,-0.3,1,3.3,1.47.5,4,4,4,3,先行,39.3,3,デクラレーションオブウォー,20210409
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,フォルガイル,7,牡,3,岩橋勇二,57,,11,3.2,11,81.1,1.50.7,10,12,13,12,後方,41.2,9,レイデオロ,20210226
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ジューンサレンダー,8,牡,3,鮫島克駿,57,,9,2.9,10,80.8,1.50.4,2,2,2,4,先行,42.5,12,シルバーステート,20210314
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,アドアプローズ,9,牡,3,大野拓弥,57,,6,0.6,7,47.4,1.48.1,10,11,10,10,中団,39,1,ジャングルポケット,20210426
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ゲームアップロード,10,牡,3,小林勝太,54,B,0,----,,,0.00.0,0,0,0,0,,,0,ロードカナロア,20210219
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ドンクロノス,11,牡,3,北村友一,57,,4,0.6,8,53,1.48.1,12,10,10,9,差し,39,1,ディスクリートキャット,20210315
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ランドマックス,12,牡,3,菱田裕二,57,B,3,0.3,3,4.3,1.47.8,1,1,1,1,逃げ,40.1,5,モーニン,20210423
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,ルミナスビューティ,13,牝,3,永野猛蔵,55,,12,3.4,13,128,1.50.9,6,8,6,7,中団,42.4,11,ドゥラメンテ,20210515
24,7,21,4,札幌,未勝利,ダ,1700,良,晴,14,オーヴァーマスター,14,牡,3,丹内祐次,57,B,5,0.6,4,5.5,1.48.1,2,3,2,2,先行,40.1,5,キズナ,20210127
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,カーヌスティ,1,牡,2,佐々木大,55,,7,1.2,7,26.1,1.49.0,3,3,6,6,中団,35.5,6,ロードカナロア,20220426
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,ショウナンサムデイ,2,牝,2,池添謙一,55,,3,0.6,3,6.4,1.48.4,1,1,4,4,逃げ,35.1,3,サートゥルナーリア,20220201
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,メテオレーナ,3,牝,2,丹内祐次,55,,5,0.9,6,20.9,1.48.7,6,6,7,6,中団,35,2,ルーラーシップ,20220415
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,ルージュミレネール,4,牝,2,横山武史,55,,4,0.7,5,7.7,1.48.5,8,8,2,2,ﾏｸﾘ,35.4,5,スワーヴリチャード,20220127
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,キングスコール,5,牡,2,藤岡佑介,55,,1,-0.5,2,5.7,1.47.8,2,2,1,1,逃げ,34.8,1,ドゥラメンテ,20220302
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,ゲレル,6,牝,2,浜中俊,55,,6,1.2,8,57.1,1.49.0,3,3,4,4,先行,35.6,7,ブラックタイド,20220328
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,アルデフォックス,7,牡,2,武豊,55,,8,3.5,4,6.7,1.51.3,6,6,7,8,後方,37.5,8,Medaglia d'Oro,20220225
24,7,21,5,札幌,新馬,芝,1800,良,晴,8,テリオスララ,8,牝,2,鮫島克駿,55,,2,0.5,1,1.8,1.48.3,3,3,2,2,先行,35.3,4,シスキン,20220308
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,レイピカケ,1,牝,3,横山武史,55,B,2,0,6,13,2.00.3,11,11,9,6,差し,34.7,1,ハービンジャー,20210317
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,タガノエイリアス,2,牡,3,角田大河,56,,14,2.2,9,26.8,2.02.5,7,9,10,13,後方,36.7,14,ビーチパトロール,20210416
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ベルベットハンマー,3,牝,3,武藤雅,55,,11,1.3,11,76.6,2.01.6,9,6,6,8,中団,36.1,13,ノヴェリスト,20210403
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ウインサマースノー,4,牡,3,黛弘人,57,,8,0.7,12,83.3,2.01.0,5,5,5,4,先行,35.6,8,ゴールドシップ,20210422
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ロードクロンヌ,5,牡,3,藤岡佑介,57,,4,0.4,5,7.4,2.00.7,2,3,2,2,先行,35.4,6,リオンディーズ,20210308
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,シーグリント,6,牝,3,佐々木大,55,,10,1.1,8,20.4,2.01.4,12,12,10,12,後方,35.6,8,ルーラーシップ,20210210
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ジーティーポライト,7,牝,3,川端海翼,52,,12,1.6,4,7.4,2.01.9,15,15,13,13,後方,35.9,12,ハービンジャー,20210216
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ファインライン,8,牡,3,鮫島克駿,57,,1,0,1,3.6,2.00.3,6,6,6,4,先行,34.8,2,ファインニードル,20210426
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,タマモジャケット,9,牡,3,小林勝太,54,,16,3.9,15,129.5,2.04.2,1,1,1,8,逃げ,39.1,16,マクフィ,20210406
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ジーティーエイト,10,牡,3,岩橋勇二,57,B,13,1.6,13,85.7,2.01.9,14,14,16,13,後方,35.6,8,キタサンブラック,20210422
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,リュラグリーン,11,牝,3,長浜鴻緒,52,,3,0.3,2,4.5,2.00.6,4,4,2,2,先行,35.3,4,サトノアラジン,20210321
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ティラージュ,12,牝,3,富田暁,55,,7,0.7,14,107.5,2.01.0,7,8,6,6,中団,35.5,7,ハービンジャー,20210322
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ペッシュプラット,13,牝,3,小林凌大,55,,15,2.7,16,335.6,2.03.0,13,13,13,16,後方,37,15,アドミラブル,20210317
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,テンダーデイズ,14,牝,3,武豊,55,,6,0.6,3,5,2.00.9,10,10,10,8,中団,35.1,3,サトノクラウン,20210418
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,ヤルダバオト,15,牡,3,丹内祐次,57,,9,1,7,19.5,2.01.3,16,15,13,11,後方,35.3,4,スクリーンヒーロー,20210523
24,7,21,6,札幌,未勝利,芝,2000,良,晴,16,アークレアル,16,牝,3,古川吉洋,55,,5,0.5,10,66.4,2.00.8,2,2,2,1,先行,35.6,8,キズナ,20210126
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,ヒメカミノイタダキ,1,牡,5,古川吉洋,58,,9,1.9,6,20.5,1.01.2,0,0,2,2,先行,37.3,9,アドマイヤムーン,20190330
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,セイゲン,2,牡,5,富田暁,58,B,7,1.3,7,32.5,1.00.6,0,0,2,2,先行,36.7,7,エスポワールシチー,20190209
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,アマモト,3,牡,3,角田大河,54,,5,1.3,9,124.2,1.00.6,0,0,8,7,後方,36,4,メイショウサムソン,20210301
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,スノーホルンロード,4,セ,5,小林勝太,55,,2,0.1,2,3.2,0.59.4,0,0,5,5,差し,35.2,1,ロードカナロア,20190529
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,アカザ,5,牝,5,丹内祐次,56,B,4,0.9,1,3,1.00.2,0,0,2,2,先行,36.2,5,ミッキーアイル,20190307
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,ノボリショウリュウ,6,牡,3,川端海翼,52,,1,-0.1,3,3.9,0.59.3,0,0,1,1,逃げ,35.7,3,リアルスティール,20210319
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,サニイアール,7,牝,3,長浜鴻緒,50,,6,1.3,4,6.4,1.00.6,0,0,5,6,中団,36.4,6,イスラボニータ,20210317
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,サンマルリアン,8,牝,4,永野猛蔵,56,,8,1.8,8,64.8,1.01.1,0,0,7,7,後方,36.8,8,キズナ,20200508
24,7,21,7,札幌,１勝ｸﾗｽ,ダ,1000,良,晴,9,スイッチオン,9,牡,4,大野拓弥,58,B,3,0.9,5,9.6,1.00.2,0,0,9,9,追込,35.4,2,マジェスティックウォリアー,20200412
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,ポーレット,1,牝,4,長浜鴻緒,53,B,8,0.8,8,56.4,2.00.9,8,8,10,10,後方,34.9,3,ハービンジャー,20200301
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,マイネルフランツ,2,牡,3,丹内祐次,55,,3,0.2,3,5.8,2.00.3,3,3,3,4,先行,35,5,ゴールドシップ,20210606
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,ビヨンドザリミット,3,牝,5,小林勝太,53,,7,0.5,9,125.2,2.00.6,6,6,8,8,後方,34.8,1,キズナ,20190509
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,トゥルーサクセサー,4,牡,3,大野拓弥,55,,9,1,5,11.3,2.01.1,4,3,3,4,先行,35.8,10,モーリス,20210508
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,ナイトスラッガー,5,牡,3,鮫島克駿,55,,1,0,2,4,2.00.1,7,7,2,2,ﾏｸﾘ,35,5,ルーラーシップ,20210403
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,カエルム,6,牡,3,藤岡佑介,55,,5,0.2,7,31.1,2.00.3,10,10,6,7,後方,34.8,1,ブラックタイド,20210313
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,フェスティヴビーム,7,牡,4,永野猛蔵,58,,10,1.1,10,125.3,2.01.2,8,8,8,8,後方,35.4,9,リアルスティール,20200413
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,サラトガチップス,8,牡,3,横山武史,55,,4,0.2,4,7.2,2.00.3,2,2,3,2,先行,35,5,レイデオロ,20210405
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,フォトンブルー,9,セ,4,佐々木大,58,,6,0.3,6,11.8,2.00.4,4,5,6,6,中団,34.9,3,ハーツクライ,20200128
24,7,21,8,札幌,１勝ｸﾗｽ,芝,2000,良,晴,10,エルフストラック,10,牝,3,横山和生,53,,2,0,1,2.1,2.00.1,1,1,1,1,逃げ,35.1,8,カリフォルニアクローム,20210309
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,ミズノコキュウ,1,牝,5,丹内祐次,56,,4,0.1,4,22,1.08.9,0,0,4,2,先行,34.5,5,ミッキーアイル,20190507
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,ポルタフォルトゥナ,2,牝,5,古川吉洋,56,,5,0.3,7,60.5,1.09.1,0,0,2,2,先行,34.9,10,ジョーカプチーノ,20190411
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,ナムラローズマリー,3,牝,3,武豊,53,,1,0,1,2.3,1.08.8,0,0,1,1,逃げ,34.7,9,ミッキーアイル,20210423
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,エリカカリーナ,4,牝,3,横山武史,53,,2,0,3,3.7,1.08.8,0,0,2,2,先行,34.5,5,ミッキーアイル,20210131
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,イイヒニナル,5,牝,4,藤岡佑介,56,,12,1.5,9,81.8,1.10.3,0,0,4,8,中団,35.8,12,ビッグアーサー,20200412
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,ショウナンアメリア,6,牝,5,池添謙一,56,B,9,0.5,12,199.3,1.09.3,0,0,8,7,中団,34.6,7,ロードカナロア,20190201
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,スクルプトーリス,7,牝,4,亀田温心,56,,6,0.4,11,138,1.09.2,0,0,6,5,中団,34.6,7,ジャスタウェイ,20200309
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,メイショウハボタン,8,牝,6,角田大河,56,,6,0.4,8,70.2,1.09.2,0,0,11,8,中団,34.3,2,メイショウサムソン,20180525
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,アラクレ,9,牝,5,佐々木大,56,,11,1,10,136,1.09.8,0,0,8,8,中団,35.1,11,アドマイヤマックス,20190321
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,ジョリダム,10,牝,4,富田暁,56,B,8,0.4,6,35.5,1.09.2,0,0,8,8,中団,34.4,4,カレンブラックヒル,20200524
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,グランツベリー,11,牝,4,北村友一,56,,10,0.5,5,27.1,1.09.3,0,0,11,12,後方,34.3,2,エイシンフラッシュ,20200225
24,7,21,9,札幌,ＨＢＣ賞･2勝,芝,1200,良,晴,12,シカゴスティング,12,牝,3,鮫島克駿,53,,3,0,2,2.6,1.08.8,0,0,6,5,差し,34.2,1,ロゴタイプ,20210417
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,シンヨモギネス,1,牡,6,丹内祐次,58,B,2,1,4,6.8,1.47.1,8,8,8,7,追込,37.5,2,ダノンレジェンド,20180324
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,ゴールデンマイク,2,牡,4,古川吉洋,58,,8,2.9,6,41,1.49.0,5,5,4,8,後方,39.8,7,Justify,20200314
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,ナリタザクラ,3,牡,7,角田大河,58,B,5,1.9,7,123.3,1.48.0,7,7,4,6,中団,38.9,4,ジャスタウェイ,20170324
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,サムハンター,4,牡,6,富田暁,58,,7,2.4,5,14.6,1.48.5,2,3,3,4,先行,39.6,6,マジェスティックウォリアー,20180425
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,ワイワイレジェンド,5,牡,3,荻野琢真,55,,6,2.3,2,4,1.48.4,1,1,1,1,逃げ,40.2,8,ダノンレジェンド,20210406
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,スズカルビコン,6,牡,6,黛弘人,58,B,3,1.1,8,137.3,1.47.2,2,2,2,2,先行,38.9,4,ダンカーク,20180306
24,7,21,10,札幌,大倉山特･2勝,ダ,1700,良,晴,8,モンドプリューム,7,牡,4,横山和生,58,,4,1.3,3,5.2,1.47.4,5,5,7,4,ﾏｸﾘ,38.1,3,サトノダイヤモンド,20200416
